generation,prop0,prop1,prop2,prop3,prop4,prop5,prop6,prop7,prop8,prop9,prop10,prop11,prop12,prop13,prop14,prop15
6089,0,0,7.12436e-06,0,2.22112e-05,2.0954e-07,0.00671806,8.59114e-06,2.93356e-06,0,0.0024709,2.51448e-06,0.00134965,6.91482e-06,0.98761,0.00180121
6090,0,0,7.38499e-06,0,2.23546e-05,1.99594e-07,0.00672134,8.18337e-06,2.79432e-06,0,0.00247856,2.79432e-06,0.00134327,7.58459e-06,0.987602,0.00180393
6091,0,0,7.35474e-06,0,2.1644e-05,2.10136e-07,0.00672055,8.40542e-06,2.9419e-06,0,0.00248002,2.31149e-06,0.00134129,7.56488e-06,0.987607,0.00180065
6092,0,0,6.76608e-06,0,2.22883e-05,1.99002e-07,0.00672847,8.5571e-06,2.78603e-06,0,0.00247997,1.99002e-06,0.00133948,7.56209e-06,0.987598,0.00180416
6093,0,0,6.49481e-06,0,2.26271e-05,2.0951e-07,0.00672862,8.79942e-06,2.72363e-06,0,0.00248165,1.88559e-06,0.00133877,7.96138e-06,0.987589,0.00181142
6094,0,0,7.58312e-06,0,2.29489e-05,1.99556e-07,0.00669729,8.5809e-06,2.59423e-06,0,0.00247489,1.796e-06,0.00134261,8.18179e-06,0.987616,0.00181775
6095,0,0,7.77203e-06,0,2.33161e-05,2.10055e-07,0.00669382,7.98208e-06,2.73071e-06,0,0.00248096,1.68044e-06,0.00134519,8.19214e-06,0.987605,0.00182328
6096,0,0,7.76489e-06,0,2.30956e-05,1.991e-07,0.00666327,8.16308e-06,2.78739e-06,0,0.00248656,1.5928e-06,0.00134233,7.56579e-06,0.987628,0.00182833
6097,0,0,7.96447e-06,0,2.34742e-05,2.09591e-07,0.00665347,7.75488e-06,2.93428e-06,0,0.00248869,1.67673e-06,0.00133971,7.54529e-06,0.98764,0.00182617
6098,0,0,8.57917e-06,0,2.37424e-05,1.99516e-07,0.00666482,7.78111e-06,3.19225e-06,0,0.00247619,1.59612e-06,0.00133596,6.98305e-06,0.98764,0.00183056
6099,0,0,8.82003e-06,0,2.39401e-05,2.10001e-07,0.00666164,7.14003e-06,3.36001e-06,0,0.00247948,1.47001e-06,0.00134295,7.35003e-06,0.987624,0.0018394
6100,0,0,8.36271e-06,0,2.36943e-05,3.98224e-07,0.00664138,6.76981e-06,3.18579e-06,0,0.00247058,1.5929e-06,0.00134381,7.96448e-06,0.987635,0.00185712
6101,0,0,8.8035e-06,0,2.36856e-05,4.19214e-07,0.00664098,6.70743e-06,3.14411e-06,0,0.00247211,1.67686e-06,0.00134107,8.17468e-06,0.987636,0.00185691
6102,0,0,8.97669e-06,0,2.41373e-05,5.98446e-07,0.00663138,6.18394e-06,3.19171e-06,0,0.0024634,1.79534e-06,0.00132955,7.7798e-06,0.987668,0.00185518
6103,0,0,8.4007e-06,0,2.45721e-05,6.30053e-07,0.00665126,6.09051e-06,2.73023e-06,0,0.00246414,1.68014e-06,0.00133319,7.98067e-06,0.987645,0.00185467
6104,0,0,8.75974e-06,0,2.38902e-05,5.97255e-07,0.00666039,5.77346e-06,2.5881e-06,0,0.00246746,1.59268e-06,0.0013263,7.76431e-06,0.987649,0.00184592
6105,0,0,8.80241e-06,0,2.34731e-05,6.28744e-07,0.00666133,5.86828e-06,2.72456e-06,0,0.0024653,1.67665e-06,0.00132937,7.96409e-06,0.987654,0.00183908
6106,0,0,9.57806e-06,0,2.39451e-05,3.99086e-07,0.00664119,5.5872e-06,3.39223e-06,0,0.00246056,1.79589e-06,0.00132297,7.58263e-06,0.987678,0.00184537
6107,0,0,9.24271e-06,0,2.41571e-05,4.20123e-07,0.00662534,5.4616e-06,3.57105e-06,0,0.00246045,1.89055e-06,0.00132675,7.77228e-06,0.987685,0.00185043
6108,0,0,8.36063e-06,0,2.46838e-05,3.98125e-07,0.00661346,5.77282e-06,3.98125e-06,0,0.00244787,2.18969e-06,0.0013383,8.16157e-06,0.987711,0.00183596
6109,0,0,7.9619e-06,0,2.38857e-05,4.19047e-07,0.00661236,5.65714e-06,3.35238e-06,0,0.00245289,2.09524e-06,0.00134389,7.9619e-06,0.987701,0.00183878
6110,0,0,7.78661e-06,0,2.31602e-05,1.99657e-07,0.00660963,6.38901e-06,3.59382e-06,0,0.00245338,2.19622e-06,0.00134948,7.98626e-06,0.987701,0.00183524
6111,0,0,7.5666e-06,0,2.31202e-05,2.10183e-07,0.00661069,6.51568e-06,3.7833e-06,0,0.002452,2.31202e-06,0.00135547,8.40733e-06,0.987695,0.00183448
6112,0,0,7.95914e-06,0,2.38774e-05,1.98978e-07,0.00659534,5.96935e-06,3.78059e-06,0,0.00246833,2.58672e-06,0.00135902,8.35709e-06,0.987695,0.00182921
6113,0,0,7.96025e-06,0,2.47187e-05,0,0.00659884,5.44649e-06,3.77065e-06,0,0.00247145,2.51376e-06,0.00135324,8.58869e-06,0.9877,0.00182394
6114,0,0,8.38703e-06,0,2.53608e-05,0,0.00657084,5.59136e-06,4.19352e-06,0,0.00247417,2.59599e-06,0.00136209,8.78642e-06,0.987711,0.00182678
6115,0,0,8.61668e-06,0,2.56399e-05,0,0.00657936,4.83375e-06,4.41342e-06,0,0.00247761,2.52196e-06,0.00136375,8.82685e-06,0.987695,0.00182989
6116,0,0,8.75381e-06,0,2.74551e-05,0,0.00659281,4.77481e-06,4.57586e-06,0,0.00247056,2.58635e-06,0.0013638,8.75381e-06,0.987675,0.00184049
6117,0,0,8.37644e-06,0,2.76422e-05,0,0.00658869,4.60704e-06,4.81645e-06,0,0.00246267,2.72234e-06,0.00136515,9.00467e-06,0.987681,0.00184512
6118,0,0,8.58661e-06,0,2.65586e-05,0,0.00658913,4.79253e-06,4.79253e-06,0,0.00246675,2.59595e-06,0.00136327,8.58661e-06,0.987679,0.00184552
6119,0,0,8.40765e-06,0,2.69045e-05,0,0.00658571,5.04459e-06,4.8344e-06,0,0.00246638,2.5223e-06,0.00136141,8.40765e-06,0.987684,0.00184674
6120,0,0,8.55349e-06,0,2.62572e-05,0,0.00657326,4.97296e-06,5.17188e-06,0,0.00246937,2.58594e-06,0.0013616,8.35458e-06,0.987681,0.00185889
6121,0,0,9.00346e-06,0,2.59635e-05,0,0.00657587,5.02519e-06,5.23457e-06,0,0.00246967,2.72198e-06,0.00136476,8.37531e-06,0.98767,0.00186309
6122,0,0,8.78772e-06,0,2.49651e-05,0,0.00658041,4.7933e-06,4.7933e-06,0,0.00246895,3.19554e-06,0.0013597,8.588e-06,0.987669,0.00186639
6123,0,0,9.25009e-06,0,2.50173e-05,0,0.00657997,4.83527e-06,5.0455e-06,0,0.00246557,3.36367e-06,0.0013606,8.19894e-06,0.987672,0.001866
6124,0,0,9.34829e-06,0,2.44647e-05,0,0.00656707,4.57469e-06,5.76809e-06,0,0.00246516,3.58019e-06,0.00136226,8.15489e-06,0.98768,0.00186926
6125,0,0,9.21081e-06,0,2.4911e-05,0,0.0065671,4.6054e-06,5.23341e-06,0,0.0024597,3.55872e-06,0.00136069,7.95479e-06,0.987679,0.00187796
6126,0,0,8.39209e-06,0,2.45768e-05,0,0.00657121,3.99623e-06,4.59567e-06,0,0.00246308,3.79642e-06,0.00135892,8.39209e-06,0.987675,0.00187783
6127,0,0,8.62514e-06,0,2.41925e-05,0,0.00657341,3.78665e-06,4.41775e-06,0,0.00245943,3.36591e-06,0.00136319,8.2044e-06,0.987674,0.00187754
6128,0,0,8.3478e-06,0,2.48446e-05,0,0.00657429,3.97514e-06,4.37266e-06,0,0.00245525,3.18011e-06,0.00136924,8.14904e-06,0.98767,0.00187885
6129,0,0,7.95213e-06,0,2.53213e-05,0,0.00656888,3.7668e-06,4.3946e-06,0,0.00245825,3.34827e-06,0.00136881,8.1614e-06,0.987671,0.00187984
6130,0,0,8.1924e-06,0,2.59759e-05,0,0.0065801,3.59666e-06,3.79648e-06,0,0.00247311,3.59666e-06,0.00136693,8.1924e-06,0.987653,0.00187326
6131,0,0,7.99242e-06,0,2.58702e-05,0,0.00659059,3.36523e-06,3.57556e-06,0,0.0024787,3.78588e-06,0.00136418,8.41308e-06,0.987634,0.00187927
6132,0,0,8.15216e-06,0,2.46553e-05,0,0.00659848,3.579e-06,4.1755e-06,0,0.00247587,3.97666e-06,0.00135565,8.54983e-06,0.987636,0.00188076
6133,0,0,8.37245e-06,0,2.44894e-05,0,0.00660607,3.7676e-06,4.39554e-06,0,0.00247657,3.97691e-06,0.00135571,8.37245e-06,0.987631,0.00187773
6134,0,0,8.39011e-06,0,2.31727e-05,0,0.00661401,3.59576e-06,4.39482e-06,0,0.00246689,4.19506e-06,0.0013614,8.39011e-06,0.987631,0.00187419
6135,0,0,8.83162e-06,0,2.31304e-05,0,0.00660037,3.78498e-06,4.41581e-06,0,0.00247138,3.99526e-06,0.00136575,8.41106e-06,0.987636,0.00187399
6136,0,0,8.55395e-06,0,2.32747e-05,0,0.00659649,3.58072e-06,4.17751e-06,0,0.00247627,3.97858e-06,0.00136406,7.75823e-06,0.987632,0.00187968
6137,0,0,8.58671e-06,0,2.30375e-05,0,0.00659291,3.76977e-06,4.18864e-06,0,0.00247674,4.18864e-06,0.00136319,7.95841e-06,0.987639,0.00187672
6138,0,0,9.58529e-06,0,2.33641e-05,0,0.00660366,3.59448e-06,3.99387e-06,0,0.00248099,3.99387e-06,0.00135053,8.18743e-06,0.987639,0.00187273
6139,0,0,9.66919e-06,0,2.3122e-05,0,0.00659859,3.7836e-06,3.7836e-06,0,0.00247426,3.7836e-06,0.00135179,7.98759e-06,0.987652,0.00187141
6140,0,0,8.95425e-06,0,2.28831e-05,0,0.00658396,3.78068e-06,3.38272e-06,0,0.00246859,3.18373e-06,0.00134194,7.76035e-06,0.987686,0.00186985
6141,0,0,8.5881e-06,0,2.32507e-05,0,0.00658204,3.97985e-06,3.35145e-06,0,0.00247044,3.14199e-06,0.00134498,7.9597e-06,0.987685,0.00186739
6142,0,0,8.18568e-06,0,2.31595e-05,0,0.00656472,3.39406e-06,3.39406e-06,0,0.00247267,2.99476e-06,0.00136162,7.98603e-06,0.987695,0.00185735
6143,0,0,8.40673e-06,0,2.3749e-05,0,0.00656188,3.57286e-06,3.15253e-06,0,0.00247032,3.15253e-06,0.00136126,7.9864e-06,0.9877,0.00185684
6144,0,0,8.55728e-06,0,2.24877e-05,0,0.00656463,4.17914e-06,3.38311e-06,0,0.0024635,3.1841e-06,0.00135961,7.36324e-06,0.987692,0.00187086
6145,0,0,7.96062e-06,0,2.28344e-05,0,0.00655892,4.1898e-06,3.35184e-06,0,0.00245836,3.14235e-06,0.00135875,7.75113e-06,0.987699,0.00187535
6146,0,0,7.58518e-06,0,2.27555e-05,0,0.00658753,4.19181e-06,3.9922e-06,0,0.00244203,2.99415e-06,0.00135296,7.38557e-06,0.987692,0.00187693
6147,0,0,7.98592e-06,0,2.31171e-05,0,0.00659091,3.99296e-06,3.7828e-06,0,0.0024397,2.94218e-06,0.0013471,7.1453e-06,0.987701,0.00187249
6148,0,0,8.16158e-06,0,2.26932e-05,0,0.00661765,4.57845e-06,3.98126e-06,0,0.00243494,2.78688e-06,0.00134606,7.76346e-06,0.98769,0.00186164
6149,0,0,7.75389e-06,0,2.34712e-05,0,0.00662727,4.81999e-06,3.77216e-06,0,0.00242718,2.93391e-06,0.00134499,7.96346e-06,0.987692,0.00185758
6150,0,0,7.98181e-06,0,2.29477e-05,0,0.00663787,5.18817e-06,3.59181e-06,0,0.00243186,2.99318e-06,0.00135232,7.38317e-06,0.987662,0.00186575
6151,0,0,7.77361e-06,0,2.31107e-05,0,0.00664896,5.46254e-06,3.15146e-06,0,0.00242663,3.15146e-06,0.00135576,7.35342e-06,0.987643,0.00187554
6152,0,0,7.56411e-06,0,2.44838e-05,0,0.00664148,5.17544e-06,3.18489e-06,0,0.00243246,2.78678e-06,0.00135039,6.36977e-06,0.98766,0.00186634
6153,0,0,7.96385e-06,0,2.5149e-05,0,0.00664353,5.23938e-06,3.3532e-06,0,0.00243904,2.72448e-06,0.00135679,6.28725e-06,0.987638,0.00187192
6154,0,0,7.98266e-06,0,2.5345e-05,0,0.0066783,4.7896e-06,3.5922e-06,0,0.0024425,2.79393e-06,0.00134947,6.18657e-06,0.987615,0.00186415
6155,0,0,7.77238e-06,0,2.52077e-05,0,0.00668004,4.62141e-06,3.78116e-06,0,0.00244032,2.9409e-06,0.00134378,6.09186e-06,0.987622,0.00186306
6156,0,0,7.96322e-06,0,2.54823e-05,0,0.00667596,4.57885e-06,3.58345e-06,0,0.0024242,2.98621e-06,0.00133284,6.56965e-06,0.987673,0.00184269
6157,0,0,8.17413e-06,0,2.49416e-05,0,0.00667324,4.82064e-06,3.77268e-06,0,0.00243212,3.1439e-06,0.00133364,6.91657e-06,0.987666,0.00184316
6158,0,0,9.57739e-06,0,2.47416e-05,0,0.00667125,4.38964e-06,3.39199e-06,0,0.00241669,2.99293e-06,0.00133465,6.78398e-06,0.987678,0.00184724
6159,0,0,9.87229e-06,0,2.52058e-05,0,0.00666085,4.62107e-06,3.36078e-06,0,0.0024164,2.73063e-06,0.00133381,6.72156e-06,0.987688,0.00184843
6160,0,0,1.09505e-05,0,2.40911e-05,0,0.00665432,5.1766e-06,3.1856e-06,0,0.00241508,2.7874e-06,0.00132899,6.3712e-06,0.987706,0.00184307
6161,0,0,1.11065e-05,0,2.38894e-05,0,0.00664775,4.81979e-06,3.14334e-06,0,0.00240906,2.72423e-06,0.00133005,6.28668e-06,0.987722,0.00183906
6162,0,0,1.2376e-05,0,2.33546e-05,0,0.00666665,4.39147e-06,3.1938e-06,0,0.00240313,2.79457e-06,0.00134159,5.78876e-06,0.987692,0.00184482
6163,0,0,1.19788e-05,0,2.37474e-05,0,0.00666357,4.41324e-06,3.36247e-06,0,0.00240459,2.73201e-06,0.00134226,6.09447e-06,0.987694,0.00184284
6164,0,0,1.23372e-05,0,2.32814e-05,0,0.00667978,3.97973e-06,3.38277e-06,0,0.00241908,2.9848e-06,0.00133779,5.9696e-06,0.987657,0.00185475
6165,0,0,1.23589e-05,0,2.38799e-05,0,0.00668469,3.97998e-06,3.56103e-06,0,0.0024192,2.72314e-06,0.00133937,6.0747e-06,0.987655,0.0018488
6166,0,0,1.31746e-05,0,2.39539e-05,0,0.00668174,4.19193e-06,3.59308e-06,0,0.00241395,3.39347e-06,0.00133603,5.78886e-06,0.987665,0.00184964
6167,0,0,1.30285e-05,0,2.4376e-05,0,0.0066702,3.78248e-06,3.57234e-06,0,0.00241806,3.15207e-06,0.00133164,5.46358e-06,0.987676,0.0018511
6168,0,0,1.25373e-05,0,2.40796e-05,0,0.00666486,4.1791e-06,3.58208e-06,0,0.00241572,3.78109e-06,0.00133054,5.37312e-06,0.987693,0.00184219
6169,0,0,1.2777e-05,0,2.42972e-05,0,0.00667523,4.39863e-06,3.77025e-06,0,0.00241191,3.56079e-06,0.00132692,5.44592e-06,0.987687,0.00184491
6170,0,0,1.25772e-05,0,2.49548e-05,0,0.00669369,4.59169e-06,3.5935e-06,0,0.00241044,3.99278e-06,0.00131901,5.19061e-06,0.987686,0.00183588
6171,0,0,1.28195e-05,0,2.54289e-05,0,0.00668949,4.8336e-06,3.3625e-06,0,0.00241575,3.78282e-06,0.00131873,5.25391e-06,0.987684,0.00183677
6172,0,0,1.35337e-05,0,2.46791e-05,0,0.0066721,5.57269e-06,3.38342e-06,0,0.00240462,3.38342e-06,0.0013253,5.37366e-06,0.987708,0.00183401
6173,0,0,1.34097e-05,0,2.47242e-05,0,0.00667805,5.4477e-06,3.35243e-06,0,0.00240453,3.56196e-06,0.00132945,5.23818e-06,0.987699,0.00183336
6174,0,0,1.39735e-05,0,2.61505e-05,0,0.00667695,5.19017e-06,3.39357e-06,0,0.00241363,3.39357e-06,0.00132749,5.19017e-06,0.98769,0.00183473
6175,0,0,1.3661e-05,0,2.60611e-05,0,0.00668067,5.04407e-06,3.36272e-06,0,0.002418,3.15255e-06,0.00133332,4.8339e-06,0.987677,0.00183457
6176,0,0,1.43261e-05,0,2.64635e-05,0,0.00669626,5.37229e-06,3.18358e-06,0,0.00242828,2.98461e-06,0.00132278,4.97435e-06,0.987658,0.00183693
6177,0,0,1.44537e-05,0,2.66032e-05,0,0.00669227,5.23684e-06,2.93263e-06,0,0.00243367,2.93263e-06,0.0013201,4.8179e-06,0.987659,0.00183792
6178,0,0,1.43713e-05,0,2.65469e-05,0,0.00671517,5.18962e-06,3.39321e-06,0,0.00242515,2.59481e-06,0.00132515,4.99002e-06,0.987637,0.00184092
6179,0,0,1.4287e-05,0,2.62629e-05,0,0.00671658,5.25258e-06,3.36165e-06,0,0.00243006,2.73134e-06,0.00132596,5.25258e-06,0.987629,0.00184093
6180,0,0,1.35334e-05,0,2.52757e-05,0,0.0067295,4.97553e-06,3.18434e-06,0,0.00243383,2.78629e-06,0.00134061,5.57259e-06,0.987588,0.00185289
6181,0,0,1.34095e-05,0,2.59809e-05,0,0.00673995,4.60951e-06,3.14285e-06,0,0.00243948,2.93333e-06,0.00134242,5.86665e-06,0.987565,0.00185721
6182,1.99599e-07,0,1.31735e-05,0,2.71454e-05,0,0.00672648,4.39117e-06,3.59278e-06,0,0.0024399,3.19358e-06,0.0013439,5.98796e-06,0.987577,0.00185547
6183,2.10116e-07,0,1.36576e-05,0,2.75252e-05,0,0.00672162,4.41244e-06,3.78209e-06,0,0.00243693,3.15174e-06,0.0013334,5.46302e-06,0.987587,0.00186268
6184,1.99012e-07,0,1.37318e-05,0,2.66676e-05,0,0.00671109,4.37827e-06,3.98025e-06,0,0.00243511,2.78617e-06,0.00133915,5.77136e-06,0.987595,0.00186256
6185,2.09475e-07,0,1.36159e-05,0,2.61844e-05,0,0.00671367,4.39897e-06,3.77055e-06,0,0.00243975,2.93265e-06,0.00133561,5.8653e-06,0.987588,0.00186558
6186,1.99607e-07,0,1.29744e-05,0,2.41524e-05,0,0.00672634,4.19174e-06,4.59095e-06,0,0.00244877,2.59488e-06,0.00133637,5.9882e-06,0.987564,0.00186971
6187,2.10121e-07,0,1.23971e-05,0,2.35336e-05,0,0.00673753,3.78218e-06,4.62266e-06,0,0.002454,1.89109e-06,0.00133742,6.30363e-06,0.987545,0.00187365
6188,0,0,1.2936e-05,0,2.30857e-05,0,0.00671934,3.78128e-06,4.97537e-06,0,0.00243992,1.99015e-06,0.00133101,6.76651e-06,0.987584,0.00187193
6189,0,0,1.27772e-05,0,2.26219e-05,0,0.0067166,3.97978e-06,5.02708e-06,0,0.00244044,2.09462e-06,0.00133029,7.1217e-06,0.987588,0.00187133
6190,0,0,1.27785e-05,0,2.21628e-05,0,0.00669914,4.19295e-06,4.79195e-06,0,0.0024421,1.99665e-06,0.00132677,6.98826e-06,0.987613,0.00186586
6191,0,0,1.17699e-05,0,2.20686e-05,0,0.00669119,3.99336e-06,5.04424e-06,0,0.00244415,2.10177e-06,0.0013279,7.14601e-06,0.987618,0.001867
6192,0,0,1.23326e-05,0,2.16815e-05,0,0.00670377,4.37609e-06,4.97283e-06,0,0.00244067,2.18805e-06,0.00132536,6.96196e-06,0.987607,0.00187038
6193,0,0,1.21445e-05,0,2.19857e-05,0,0.00670772,4.39713e-06,5.02529e-06,0,0.00244795,2.09387e-06,0.00132982,7.11916e-06,0.987586,0.00187548
6194,0,0,1.21814e-05,0,2.23658e-05,0,0.00672651,5.19205e-06,4.59297e-06,0,0.00246563,1.99694e-06,0.00132397,7.58839e-06,0.987553,0.00187733
6195,0,0,1.24015e-05,0,2.27011e-05,0,0.00673276,5.25488e-06,4.83449e-06,0,0.00246328,1.89176e-06,0.00132759,7.56702e-06,0.987543,0.00187851
6196,0,0,1.27347e-05,0,2.34796e-05,0,0.00674005,5.57144e-06,4.9745e-06,0,0.00247491,2.18878e-06,0.0013258,6.9643e-06,0.987528,0.00187499
6197,0,0,1.21513e-05,0,2.43025e-05,0,0.00672552,5.65662e-06,5.23761e-06,0,0.00247362,2.30455e-06,0.00131967,6.70415e-06,0.987542,0.00188303
6198,0,0,1.19745e-05,0,2.31507e-05,0,0.00673686,5.38853e-06,5.78768e-06,0,0.00247074,2.3949e-06,0.00131939,6.98513e-06,0.987536,0.001881
6199,0,0,1.19737e-05,0,2.39475e-05,0,0.00674227,5.67177e-06,5.88184e-06,0,0.00247899,2.10066e-06,0.00131396,7.3523e-06,0.98753,0.00187778
6200,0,0,1.11502e-05,0,2.44906e-05,0,0.0067359,6.37153e-06,5.7742e-06,0,0.00247634,1.9911e-06,0.00130855,8.36263e-06,0.98755,0.00187064
6201,0,0,1.15283e-05,0,2.43141e-05,0,0.00674005,6.70735e-06,5.86893e-06,0,0.0024769,1.88644e-06,0.00130772,7.75537e-06,0.987544,0.00187324
6202,0,0,1.13729e-05,0,2.37434e-05,0,0.00675349,7.18287e-06,6.18525e-06,0,0.00248028,2.39429e-06,0.00131047,7.78144e-06,0.987539,0.00185817
6203,0,0,1.09234e-05,0,2.43677e-05,0,0.00674669,6.72211e-06,6.51205e-06,0,0.00248781,2.52079e-06,0.00130934,7.98251e-06,0.987532,0.00186497
6204,0,0,1.13492e-05,0,2.24992e-05,0,0.00674299,7.367e-06,5.57503e-06,0,0.00249243,3.18573e-06,0.00130495,6.76967e-06,0.987553,0.00184971
6205,0,0,1.19466e-05,0,2.2426e-05,0,0.00674562,7.7548e-06,5.23973e-06,0,0.00249139,2.93425e-06,0.00130008,7.12603e-06,0.987559,0.0018469
6206,0,0,1.11728e-05,0,2.23455e-05,0,0.00675433,7.98054e-06,4.98784e-06,0,0.00249312,2.79319e-06,0.00130901,6.98297e-06,0.987532,0.00185488
6207,0,0,1.09223e-05,0,2.20546e-05,0,0.00675857,7.98165e-06,5.04104e-06,0,0.00249217,2.94061e-06,0.00130374,7.35152e-06,0.987535,0.00185468
6208,0,0,1.05523e-05,0,2.22992e-05,0,0.00677258,8.5613e-06,5.5748e-06,0,0.00249273,3.3847e-06,0.00130351,6.5703e-06,0.987525,0.00184964
6209,0,0,1.02699e-05,0,2.28452e-05,0,0.0067605,8.38355e-06,5.86849e-06,0,0.0024895,3.35342e-06,0.00130406,6.70684e-06,0.987536,0.00185297
6210,0,0,1.01775e-05,0,2.21511e-05,0,0.00676786,9.37929e-06,5.78722e-06,0,0.0024899,3.99119e-06,0.00130512,6.78502e-06,0.987514,0.00186528
6211,0,0,1.02953e-05,0,2.18512e-05,0,0.00676146,9.87504e-06,5.6729e-06,0,0.00248557,3.99204e-06,0.00130813,6.72343e-06,0.987519,0.00186743
6212,0,0,1.07516e-05,0,2.1105e-05,0,0.00676078,9.9552e-06,5.37581e-06,0,0.0024898,4.57939e-06,0.00130214,6.37133e-06,0.987531,0.00185784
6213,0,0,1.09002e-05,0,2.15908e-05,0,0.00676924,9.64249e-06,5.4501e-06,0,0.00248734,4.82125e-06,0.00130383,6.28858e-06,0.987515,0.0018654
6214,0,0,1.13729e-05,0,2.11496e-05,0,0.00678981,9.37765e-06,5.18763e-06,0,0.00249904,4.38954e-06,0.00130429,6.5843e-06,0.987485,0.00186376
6215,0,0,1.15529e-05,0,2.14253e-05,0,0.00678238,9.03225e-06,5.46136e-06,0,0.0024929,4.4111e-06,0.00130295,6.30157e-06,0.987505,0.00185833
6216,0,0,1.15494e-05,0,2.09084e-05,0,0.0067769,8.96073e-06,5.57556e-06,0,0.00248172,4.3808e-06,0.00131245,6.17294e-06,0.98751,0.00186184
6217,0,0,1.11118e-05,0,2.0756e-05,0,0.00678091,9.22487e-06,5.45106e-06,0,0.00248547,4.40278e-06,0.00130972,6.28969e-06,0.987503,0.00186321
6218,0,0,1.11691e-05,0,2.03438e-05,0,0.00677866,9.57354e-06,5.58456e-06,0,0.00248653,4.18842e-06,0.00131157,6.58181e-06,0.98752,0.0018453
6219,0,0,1.15476e-05,0,2.03657e-05,0,0.00678661,9.86792e-06,5.03894e-06,0,0.00247979,4.19912e-06,0.0013118,6.92854e-06,0.987525,0.00183858
6220,0,0,1.11531e-05,0,2.01154e-05,0,0.00678147,1.01573e-05,5.37737e-06,0,0.00248574,3.78408e-06,0.00131746,6.77151e-06,0.987524,0.00183368
6221,0,0,1.09016e-05,0,2.07549e-05,0,0.00678498,1.0063e-05,5.24114e-06,0,0.00248514,3.56398e-06,0.0013105,7.12796e-06,0.987532,0.00183
6222,0,0,1.07717e-05,0,2.11445e-05,0,0.00679775,9.97381e-06,4.78743e-06,0,0.00248627,3.79005e-06,0.00132153,5.98429e-06,0.987513,0.00182461
6223,0,0,1.07107e-05,0,2.07913e-05,0,0.00680402,1.05007e-05,4.6203e-06,0,0.0024853,3.78024e-06,0.00131804,6.3004e-06,0.98752,0.00181599
6224,0,0,1.03544e-05,0,1.99123e-05,0,0.00682236,1.03544e-05,4.38071e-06,0,0.00247829,3.78334e-06,0.00129749,7.16843e-06,0.98753,0.0018162
6225,0,0,1.08996e-05,0,2.07512e-05,0,0.00683784,1.04804e-05,4.19216e-06,0,0.00247694,3.77295e-06,0.00129978,7.12668e-06,0.987518,0.00180976
6226,0,0,9.77424e-06,0,1.9748e-05,0,0.00683359,9.97372e-06,4.38843e-06,0,0.00248844,3.98949e-06,0.00129898,7.38055e-06,0.987522,0.00180125
6227,0,0,1.00794e-05,0,1.91089e-05,0,0.00684057,1.00794e-05,4.40975e-06,0,0.00248815,3.98977e-06,0.00129584,7.13959e-06,0.987521,0.0017996
6228,0,0,8.96334e-06,0,1.8325e-05,0,0.00685058,1.03576e-05,3.58534e-06,0,0.00248782,3.38615e-06,0.00128933,6.57311e-06,0.987523,0.00179765
6229,0,0,8.59746e-06,0,1.82434e-05,0,0.00685364,9.85563e-06,3.5648e-06,0,0.00248383,3.5648e-06,0.00128794,6.71021e-06,0.987528,0.00179624
6230,0,0,8.17518e-06,0,1.71479e-05,0,0.00686496,1.03685e-05,3.5891e-06,0,0.00249363,3.5891e-06,0.00129008,6.58002e-06,0.987506,0.00179575
6231,0,0,7.76564e-06,0,1.67906e-05,0,0.00687427,1.04941e-05,3.77788e-06,0,0.00249319,3.77788e-06,0.00129014,6.92611e-06,0.987502,0.00179134
6232,0,0,7.17409e-06,0,1.61417e-05,0,0.00686122,1.05619e-05,3.78633e-06,0,0.00250097,3.78633e-06,0.00129353,6.77553e-06,0.987505,0.00179153
6233,0,0,7.55096e-06,0,1.63604e-05,0,0.00687327,1.04875e-05,3.98523e-06,0,0.00250147,3.77548e-06,0.00129709,6.71197e-06,0.987483,0.00179608
6234,0,0,7.97373e-06,0,1.69442e-05,0,0.00687256,1.07645e-05,4.18621e-06,0,0.00250654,3.78752e-06,0.00129314,6.37899e-06,0.987488,0.0017901
6235,0,0,7.13428e-06,0,1.67865e-05,0,0.00686423,1.07014e-05,4.40647e-06,0,0.00250917,3.77697e-06,0.00129508,6.50479e-06,0.987492,0.00179029
6236,0,0,7.97427e-06,0,1.77428e-05,0,0.00685648,1.03666e-05,3.98714e-06,0,0.0025089,3.58842e-06,0.0013012,5.9807e-06,0.987497,0.00178703
6237,0,0,8.18485e-06,0,1.84684e-05,0,0.00685114,1.07033e-05,3.77762e-06,0,0.00251611,3.56776e-06,0.00130349,5.66643e-06,0.987496,0.00178304
6238,0,0,8.16868e-06,0,1.91267e-05,0,0.00685074,1.13565e-05,3.78549e-06,0,0.00252552,3.58625e-06,0.00129902,5.77785e-06,0.987492,0.00178057
6239,0,0,8.17986e-06,0,1.99253e-05,0,0.00685326,1.1326e-05,3.77532e-06,0,0.00252317,3.77532e-06,0.001305,5.66298e-06,0.98749,0.00177608
6240,0,0,8.57386e-06,0,1.91416e-05,0,0.00686208,1.19635e-05,3.78845e-06,0,0.00253049,3.98784e-06,0.00129804,6.38055e-06,0.987473,0.00178217
