generation,prop0,prop1,prop2,prop3,prop4,prop5,prop6,prop7,prop8,prop9,prop10,prop11,prop12,prop13,prop14,prop15
3513,0,0,1.11071e-05,0,3.85606e-05,0,0.00686756,1.04784e-05,2.72439e-06,0,0.00248234,2.51482e-06,0.00199153,7.75403e-06,0.986882,0.00170316
3514,0,0,1.05732e-05,0,3.83031e-05,0,0.00686722,9.97476e-06,2.39394e-06,0,0.0024909,2.79293e-06,0.00199375,7.18182e-06,0.986868,0.00170848
3515,0,0,1.05002e-05,0,3.78008e-05,0,0.00684573,1.00802e-05,2.52005e-06,0,0.00248519,2.73006e-06,0.0019984,7.35016e-06,0.986888,0.00171196
3516,0,0,9.95254e-06,1.99051e-07,3.68244e-05,0,0.00684576,9.95254e-06,2.58766e-06,0,0.00248455,2.78671e-06,0.00200464,6.76773e-06,0.986893,0.00170268
3517,0,0,1.0477e-05,2.0954e-07,3.70885e-05,0,0.00684881,9.21975e-06,2.51448e-06,0,0.00249101,2.93356e-06,0.00199943,6.91481e-06,0.98689,0.00170104
3518,0,0,1.05743e-05,1.99516e-07,3.91051e-05,0,0.00681286,8.37966e-06,2.19467e-06,0,0.00249913,2.79322e-06,0.00198937,6.78353e-06,0.986941,0.0016877
3519,0,0,1.07119e-05,2.10038e-07,3.99072e-05,0,0.00681404,8.40151e-06,2.31041e-06,0,0.00249651,2.94053e-06,0.00199011,6.72121e-06,0.986939,0.00168912
3520,0,0,9.95217e-06,1.99043e-07,4.1401e-05,0,0.00685187,9.55408e-06,2.18948e-06,0,0.00249859,2.78661e-06,0.00200715,6.56843e-06,0.986879,0.00169087
3521,0,0,9.84886e-06,2.0955e-07,4.17005e-05,0,0.00685292,9.22021e-06,1.88595e-06,0,0.00249574,2.9337e-06,0.00200225,6.7056e-06,0.986886,0.00169044
3522,0,0,8.57936e-06,1.9952e-07,4.18992e-05,0,0.00686469,9.57696e-06,1.9952e-06,0,0.00249959,2.59376e-06,0.00200438,7.58176e-06,0.986871,0.00168814
3523,0,0,8.6105e-06,2.10012e-07,4.30525e-05,0,0.00686656,9.66056e-06,2.10012e-06,0,0.00250019,2.73016e-06,0.00200646,7.98046e-06,0.986863,0.00168934
3524,0,0,7.96016e-06,1.99004e-07,4.29849e-05,0,0.00685449,9.9502e-06,2.58705e-06,0,0.00250466,2.78606e-06,0.00199561,8.55717e-06,0.986875,0.00169531
3525,0,0,8.37929e-06,2.09482e-07,4.35723e-05,0,0.00684253,1.04741e-05,2.72327e-06,0,0.00250792,2.93275e-06,0.0019993,8.79826e-06,0.986882,0.00169136
3526,0,0,8.18525e-06,1.9964e-07,4.43201e-05,0,0.00685345,1.05809e-05,2.9946e-06,0,0.00250648,3.19424e-06,0.00200758,7.98561e-06,0.986867,0.00168776
3527,0,0,8.19861e-06,2.10221e-07,4.35157e-05,0,0.00686224,1.03008e-05,3.15331e-06,0,0.00250247,3.36353e-06,0.00201413,8.40883e-06,0.986862,0.00168198
3528,0,0,7.95756e-06,1.98939e-07,4.41644e-05,0,0.00684111,1.05438e-05,3.18302e-06,0,0.00249032,2.98408e-06,0.00201585,8.35543e-06,0.98689,0.00168541
3529,0,0,7.95811e-06,2.09424e-07,4.46073e-05,0,0.00683937,1.06806e-05,3.14136e-06,0,0.00249361,3.14136e-06,0.00201047,8.58638e-06,0.986888,0.00169005
3530,0,0,7.58514e-06,1.99609e-07,4.35148e-05,0,0.00685517,1.11781e-05,3.39335e-06,0,0.0025007,3.59296e-06,0.00202903,8.38358e-06,0.986845,0.00169189
3531,0,0,7.77297e-06,2.1008e-07,4.41168e-05,0,0.00685702,1.07141e-05,3.36128e-06,0,0.00249953,3.57136e-06,0.00202811,7.98305e-06,0.986848,0.00168925
3532,0,0,8.75624e-06,1.99005e-07,4.53732e-05,0,0.00685076,1.05473e-05,3.18409e-06,0,0.00250289,3.38309e-06,0.00203085,7.76121e-06,0.986843,0.00169354
3533,0,0,8.1692e-06,2.09467e-07,4.58732e-05,0,0.00684474,1.06828e-05,3.142e-06,0,0.00250166,3.56093e-06,0.00202868,7.75027e-06,0.986856,0.00168914
3534,0,0,8.77951e-06,1.99534e-07,4.64915e-05,0,0.00686338,1.09744e-05,3.19255e-06,0,0.00250475,3.39208e-06,0.00204144,8.18091e-06,0.986818,0.00169085
3535,0,0,8.81993e-06,2.09998e-07,4.55697e-05,0,0.00686191,1.09199e-05,3.14998e-06,0,0.00249898,3.35997e-06,0.00203992,8.39994e-06,0.986824,0.00169511
3536,0,0,9.35758e-06,1.99097e-07,4.4996e-05,0,0.00686567,1.27422e-05,3.18556e-06,0,0.0024927,3.58375e-06,0.00203736,8.16299e-06,0.986825,0.00169731
3537,0,0,9.43224e-06,2.09605e-07,4.54843e-05,0,0.00688092,1.23667e-05,3.35368e-06,0,0.00249095,3.56329e-06,0.00203736,7.75539e-06,0.986813,0.0016955
3538,0,0,9.57274e-06,1.99432e-07,4.66671e-05,0,0.006883,1.13676e-05,3.58978e-06,0,0.00250048,3.98864e-06,0.00203301,7.57842e-06,0.986799,0.00170155
3539,0,0,9.65778e-06,2.09952e-07,4.70292e-05,0,0.00689356,1.19673e-05,3.77913e-06,0,0.00249465,3.98909e-06,0.00202625,7.76822e-06,0.986793,0.00170796
3540,0,0,9.95586e-06,1.99117e-07,4.65934e-05,0,0.0069014,1.23453e-05,3.98234e-06,0,0.00248439,3.98234e-06,0.00203597,7.76557e-06,0.986786,0.00170783
3541,0,0,1.00613e-05,2.0961e-07,4.61141e-05,0,0.0069014,1.2367e-05,4.19219e-06,0,0.00248513,4.19219e-06,0.00204453,7.75556e-06,0.986776,0.00170853
3542,0,0,9.37828e-06,1.99538e-07,4.68914e-05,0,0.00690002,1.11741e-05,4.19029e-06,0,0.00249482,4.19029e-06,0.00206142,7.58244e-06,0.986737,0.00172281
3543,0,0,9.24169e-06,0,4.74687e-05,0,0.00689934,1.15521e-05,3.78069e-06,0,0.002494,3.99073e-06,0.00206321,7.77142e-06,0.98674,0.00171916
3544,0,0,9.55393e-06,0,4.71725e-05,0,0.00689535,1.13453e-05,3.58272e-06,0,0.00249378,3.9808e-06,0.00206106,7.16545e-06,0.986748,0.00171871
3545,0,0,9.21805e-06,0,4.75567e-05,0,0.00689636,1.11036e-05,3.56152e-06,0,0.00249935,3.98052e-06,0.00206191,7.54204e-06,0.986735,0.00172419
3546,0,0,9.97767e-06,0,4.60968e-05,0,0.00690056,1.1175e-05,3.99107e-06,0,0.00251138,3.79152e-06,0.00206278,7.58303e-06,0.986713,0.00172993
3547,0,0,9.87374e-06,0,4.43268e-05,0,0.00690027,1.07141e-05,3.78143e-06,0,0.00250919,3.57135e-06,0.00206151,7.56286e-06,0.986715,0.00173463
3548,0,0,9.55327e-06,0,4.35868e-05,0,0.00689149,9.55327e-06,3.98053e-06,0,0.00251132,3.18442e-06,0.00206211,6.96593e-06,0.986717,0.00174088
3549,0,0,9.42765e-06,0,4.33672e-05,0,0.00689957,1.00562e-05,3.56156e-06,0,0.00250545,3.14255e-06,0.00205942,6.91361e-06,0.986716,0.00174307
3550,0,0,9.97992e-06,0,4.41112e-05,0,0.00688774,9.97992e-06,3.39317e-06,0,0.00249877,3.39317e-06,0.00205946,7.18554e-06,0.986734,0.00174189
3551,0,0,9.66672e-06,0,4.35003e-05,0,0.00689069,9.45658e-06,3.57248e-06,0,0.00250494,3.15219e-06,0.00205229,7.56526e-06,0.986728,0.00174737
3552,0,0,9.35022e-06,0,4.55575e-05,0,0.00692175,9.94704e-06,3.18305e-06,0,0.0025174,3.18305e-06,0.00205566,8.55446e-06,0.986667,0.00175824
3553,0,0,9.00692e-06,0,4.67103e-05,0,0.00691648,9.63531e-06,2.72302e-06,0,0.00252382,3.35141e-06,0.00205693,8.37853e-06,0.986661,0.0017618
3554,0,0,8.38286e-06,0,4.75029e-05,0,0.00691047,9.78001e-06,2.79429e-06,0,0.00252783,3.79225e-06,0.00205819,8.98164e-06,0.986657,0.00176479
3555,0,0,8.61444e-06,0,4.83249e-05,0,0.00688777,9.24477e-06,2.94152e-06,0,0.00251689,3.99206e-06,0.00206032,8.82455e-06,0.986692,0.00176134
3556,0,0,9.54971e-06,0,4.85443e-05,0,0.0068927,9.1518e-06,3.38219e-06,0,0.00251973,3.78009e-06,0.00205259,8.7539e-06,0.986697,0.00175436
3557,0,0,9.63381e-06,0,4.90068e-05,0,0.00688671,9.00552e-06,2.93203e-06,0,0.00251568,3.97918e-06,0.00204949,9.21495e-06,0.986712,0.0017521
3558,0,0,9.18214e-06,0,4.7308e-05,0,0.00688041,8.98253e-06,2.79456e-06,0,0.00252509,4.19185e-06,0.00205041,9.18214e-06,0.986708,0.00175419
3559,0,0,9.4554e-06,0,4.70669e-05,0,0.00686546,8.82504e-06,2.94168e-06,0,0.00253026,3.99228e-06,0.00204825,9.03516e-06,0.986714,0.00176059
3560,0,0,9.35217e-06,0,4.5368e-05,0,0.00687145,8.75522e-06,3.3827e-06,0,0.00252469,3.78066e-06,0.00204016,8.9542e-06,0.986724,0.0017604
3561,0,0,9.42529e-06,0,4.56603e-05,0,0.00687187,8.58748e-06,3.56066e-06,0,0.00252514,3.56066e-06,0.002039,9.42529e-06,0.986719,0.00176441
3562,0,0,8.58286e-06,0,4.55091e-05,0,0.00688165,9.18166e-06,3.39322e-06,0,0.00252675,3.79243e-06,0.00203274,9.38126e-06,0.986717,0.00176168
3563,0,0,8.40615e-06,0,4.60237e-05,0,0.00688674,9.45692e-06,3.57262e-06,0,0.00252668,3.99292e-06,0.0020366,9.45692e-06,0.9867,0.0017695
3564,0,0,8.55517e-06,0,4.69539e-05,0,0.00688373,9.54995e-06,3.78019e-06,0,0.00253114,3.97915e-06,0.00204787,9.351e-06,0.986681,0.0017741
3565,0,0,9.00744e-06,0,4.65035e-05,0,0.00689069,9.42639e-06,3.98003e-06,0,0.00253046,3.98003e-06,0.00205139,9.42639e-06,0.986677,0.00176797
3566,0,0,9.38058e-06,0,4.39091e-05,0,0.0069071,1.01789e-05,4.39091e-06,0,0.00253795,4.39091e-06,0.00204157,9.97934e-06,0.986664,0.00176694
3567,0,0,9.66606e-06,0,4.34973e-05,0,0.00690409,1.00863e-05,4.41277e-06,0,0.0025323,4.20264e-06,0.00204479,9.87619e-06,0.986674,0.00176343
3568,0,0,9.74834e-06,0,4.15797e-05,0,0.00689725,9.74834e-06,4.17786e-06,0,0.00251865,4.17786e-06,0.0020384,9.94729e-06,0.986705,0.00176147
3569,0,0,9.63355e-06,0,4.06284e-05,0,0.00689762,9.2147e-06,3.97907e-06,0,0.00252755,4.1885e-06,0.0020375,9.63355e-06,0.986691,0.0017688
3570,0,0,9.58094e-06,0,4.03198e-05,0,0.00690147,9.38133e-06,4.19166e-06,0,0.00253076,3.79245e-06,0.00203555,9.78054e-06,0.986689,0.00176589
3571,0,0,9.24498e-06,0,3.99215e-05,0,0.00690117,9.03486e-06,4.41238e-06,0,0.00253396,3.99215e-06,0.00203411,9.87532e-06,0.98669,0.0017639
3572,0,0,8.95199e-06,0,3.89909e-05,0,0.00691909,8.15625e-06,4.57546e-06,0,0.00253858,3.97866e-06,0.00203449,1.01456e-05,0.986678,0.00175479
3573,0,0,9.42431e-06,0,3.95821e-05,0,0.00693168,7.74887e-06,4.81687e-06,0,0.00253619,3.97915e-06,0.00204298,1.00526e-05,0.986656,0.00175732
3574,0,0,9.38444e-06,0,3.83364e-05,0,0.00693191,7.18808e-06,5.19139e-06,0,0.00253959,3.79371e-06,0.00204641,9.18477e-06,0.98665,0.00175948
3575,0,0,9.87846e-06,0,3.82528e-05,0,0.00692901,6.72576e-06,5.2545e-06,0,0.00254612,3.99342e-06,0.00204736,8.82756e-06,0.986647,0.00175732
3576,0,0,1.05448e-05,0,3.81999e-05,0,0.00693766,6.96352e-06,5.57082e-06,0,0.00255004,4.17811e-06,0.00205404,8.35622e-06,0.986634,0.00175063
3577,0,0,1.04715e-05,0,3.81164e-05,0,0.00693782,6.91122e-06,5.65463e-06,0,0.00255003,4.39805e-06,0.00205682,8.37724e-06,0.986626,0.00175545
3578,0,0,1.05774e-05,0,3.93161e-05,0,0.00694977,5.98723e-06,5.58808e-06,0,0.00254737,4.39063e-06,0.0020614,8.18254e-06,0.986615,0.00175206
3579,0,0,1.02938e-05,0,3.92846e-05,0,0.006933,5.88219e-06,5.88219e-06,0,0.00253921,4.41164e-06,0.00206171,7.98297e-06,0.986641,0.001751
3580,0,0,9.7515e-06,0,3.8807e-05,0,0.00693133,6.16932e-06,6.16932e-06,0,0.00254693,4.37823e-06,0.00204961,7.96041e-06,0.986639,0.00175985
3581,0,0,9.42695e-06,0,3.79173e-05,0,0.0069219,6.28464e-06,5.86566e-06,0,0.00254758,4.18976e-06,0.0020511,7.75105e-06,0.986648,0.0017597
3582,0,0,9.17869e-06,0,3.71139e-05,0,0.00690836,6.98379e-06,5.78657e-06,0,0.00255008,4.58935e-06,0.00206002,7.5824e-06,0.986646,0.00176391
3583,0,0,9.24274e-06,0,3.73911e-05,0,0.00689004,6.93206e-06,5.88174e-06,0,0.00254953,4.62137e-06,0.00206197,7.35218e-06,0.986672,0.00175486
3584,0,0,8.55961e-06,0,3.86178e-05,0,0.00688372,6.96712e-06,5.97182e-06,0,0.00254658,4.5784e-06,0.00206346,7.16618e-06,0.986666,0.00176865
3585,0,0,8.17323e-06,0,3.81417e-05,0,0.00688794,7.12538e-06,5.86796e-06,0,0.00255487,4.61054e-06,0.0020651,7.12538e-06,0.986649,0.00177212
3586,0,0,7.98058e-06,0,3.83068e-05,0,0.00690559,7.18252e-06,5.78592e-06,0,0.00256635,4.78835e-06,0.00206218,6.58397e-06,0.986611,0.00178446
3587,0,0,7.98127e-06,0,3.94863e-05,0,0.00689665,7.5612e-06,5.6709e-06,0,0.00255716,4.83077e-06,0.0020619,6.51103e-06,0.98663,0.00178192
3588,0,0,7.96285e-06,0,4.06105e-05,0,0.0068803,7.56471e-06,5.574e-06,0,0.00254533,5.17585e-06,0.0020785,6.37028e-06,0.986648,0.00177412
3589,0,0,7.75313e-06,0,4.02325e-05,0,0.00686403,7.54359e-06,5.65769e-06,0,0.00254638,5.2386e-06,0.00207679,6.70541e-06,0.986659,0.00178112
3590,0,0,8.57915e-06,0,3.85064e-05,0,0.00688906,7.58158e-06,5.78594e-06,0,0.00253963,4.98788e-06,0.00207615,7.18254e-06,0.986642,0.00178047
3591,0,0,8.6112e-06,0,3.90654e-05,0,0.00689316,7.14099e-06,6.09085e-06,0,0.0025445,5.0407e-06,0.00207509,7.14099e-06,0.986633,0.00178105
3592,0,0,8.35981e-06,0,3.90125e-05,0,0.00689724,7.3646e-06,5.9713e-06,0,0.0025382,5.37417e-06,0.00207841,7.56364e-06,0.986616,0.00179656
3593,0,0,7.96253e-06,0,3.9184e-05,0,0.00689702,7.54345e-06,6.07667e-06,0,0.00253921,5.44805e-06,0.00207634,7.54345e-06,0.986617,0.00179618
3594,0,0,7.78103e-06,0,4.07008e-05,0,0.00689719,7.38201e-06,6.98298e-06,0,0.00251946,5.38687e-06,0.00208851,6.78347e-06,0.986626,0.00179423
3595,0,0,7.35062e-06,0,4.13735e-05,0,0.00689614,7.56063e-06,6.93058e-06,0,0.00251727,5.04042e-06,0.00209115,6.51055e-06,0.986624,0.00179712
3596,0,0,7.16603e-06,0,3.92141e-05,0,0.00690009,7.56414e-06,6.96697e-06,0,0.00250054,5.97169e-06,0.0020873,6.76791e-06,0.986647,0.00179111
3597,0,0,7.33391e-06,0,3.72982e-05,0,0.00690624,7.75299e-06,7.12437e-06,0,0.00249751,6.07667e-06,0.0020866,6.70529e-06,0.986643,0.00179408
3598,0,0,7.58211e-06,0,3.67134e-05,0,0.00692087,8.38023e-06,6.98352e-06,0,0.00249012,6.38494e-06,0.00208269,6.78399e-06,0.986638,0.00179576
3599,0,0,7.98245e-06,0,3.61311e-05,0,0.00692331,8.40258e-06,7.35226e-06,0,0.00249263,5.46168e-06,0.00208384,6.72206e-06,0.986632,0.00179647
3600,0,0,7.95958e-06,0,3.48232e-05,0,0.0069127,8.75554e-06,6.56665e-06,0,0.00250408,5.17373e-06,0.00208959,6.16867e-06,0.986629,0.00179469
3601,0,0,7.74981e-06,0,3.49789e-05,0,0.00692624,9.00654e-06,6.70254e-06,0,0.00250403,5.44581e-06,0.00208847,5.86472e-06,0.986619,0.00179209
3602,0,0,8.58435e-06,0,3.43374e-05,0,0.00693056,8.58435e-06,6.78762e-06,0,0.00249645,5.39017e-06,0.00209538,5.58981e-06,0.986633,0.00177536
3603,0,0,8.19458e-06,0,3.42491e-05,0,0.00691664,9.03505e-06,6.72376e-06,0,0.00249956,5.25293e-06,0.00209949,5.67317e-06,0.986634,0.00178137
3604,0,0,8.15628e-06,0,3.50123e-05,0,0.00691633,8.95202e-06,7.16161e-06,0,0.00249184,4.97334e-06,0.00208821,5.57014e-06,0.986649,0.00178444
3605,0,0,8.16727e-06,0,3.49727e-05,0,0.00692627,8.16727e-06,7.12019e-06,0,0.00250212,5.02601e-06,0.00208496,5.86368e-06,0.98663,0.00178717
3606,0,0,7.38649e-06,0,3.5535e-05,0,0.00692793,7.98539e-06,6.98722e-06,0,0.00250701,4.99087e-06,0.0020766,5.78941e-06,0.986617,0.0018025
3607,0,0,7.56641e-06,0,3.53099e-05,0,0.00692306,8.40713e-06,6.93588e-06,0,0.00251016,5.25445e-06,0.00207446,5.88499e-06,0.986619,0.00180438
3608,0,0,7.55731e-06,0,3.73888e-05,0,0.006903,7.75618e-06,6.7618e-06,0,0.00250684,5.96629e-06,0.00207886,5.76742e-06,0.986643,0.00179745
3609,0,0,7.53732e-06,0,3.6221e-05,0,0.00689329,7.95606e-06,6.69984e-06,0,0.00251034,6.2811e-06,0.00207611,5.86236e-06,0.986655,0.00179493
3610,0,0,7.98722e-06,0,3.77396e-05,0,0.00689876,8.1869e-06,5.99042e-06,0,0.00251038,5.39137e-06,0.00208347,6.58946e-06,0.986635,0.00180032
3611,0,0,7.56923e-06,0,3.72154e-05,0,0.00689851,7.77948e-06,6.09743e-06,0,0.00250541,5.46667e-06,0.00208616,6.7282e-06,0.986637,0.00180232
3612,0,0,7.75606e-06,0,3.85814e-05,0,0.00689036,8.35268e-06,5.76733e-06,0,0.00249566,4.77296e-06,0.00209235,6.16507e-06,0.986635,0.00181512
3613,0,0,7.74705e-06,0,3.89446e-05,0,0.00689445,7.95643e-06,5.65325e-06,0,0.0024956,4.81573e-06,0.00208898,6.28139e-06,0.986633,0.00181616
3614,0,0,7.78963e-06,0,3.99468e-05,0,0.00690241,7.39016e-06,5.59255e-06,0,0.0024769,4.99335e-06,0.0021012,6.19176e-06,0.986615,0.00183216
3615,0,0,7.1493e-06,0,4.05828e-05,0,0.00690559,7.56984e-06,5.46711e-06,0,0.00246461,4.83629e-06,0.00210841,6.09793e-06,0.986619,0.00183064
3616,0,0,7.15799e-06,0,4.23514e-05,0,0.00691581,7.75449e-06,5.16966e-06,0,0.00247448,4.17549e-06,0.00210862,6.16382e-06,0.986602,0.00182608
3617,0,0,6.90765e-06,0,4.22832e-05,0,0.00692523,7.74494e-06,5.23307e-06,0,0.00247608,4.18645e-06,0.00210976,5.86103e-06,0.986588,0.00182822
3618,0,0,6.58988e-06,0,4.25347e-05,0,0.006899,6.98926e-06,4.79264e-06,0,0.002472,3.79417e-06,0.00211515,5.7911e-06,0.986613,0.00183079
3619,0,0,6.727e-06,0,4.26744e-05,0,0.00691766,6.727e-06,3.99415e-06,0,0.00247091,3.99415e-06,0.00211186,5.88612e-06,0.986592,0.00183794
3620,0,0,6.76147e-06,0,4.27564e-05,0,0.00690446,7.35808e-06,3.5796e-06,0,0.00247311,3.97734e-06,0.00211057,5.96601e-06,0.986617,0.00182421
3621,0,0,6.49044e-06,0,4.22925e-05,0,0.0069008,7.53728e-06,3.55927e-06,0,0.00247327,3.97801e-06,0.00211777,6.0717e-06,0.986615,0.00182339
3622,0,0,6.59072e-06,0,4.21407e-05,0,0.00691546,6.99016e-06,3.39522e-06,0,0.00245954,4.19409e-06,0.00210623,5.99156e-06,0.986621,0.00182882
3623,0,0,6.93897e-06,0,4.07927e-05,0,0.00692026,6.51843e-06,3.36435e-06,0,0.00245093,3.99516e-06,0.00211071,6.09788e-06,0.986616,0.00183399
3624,0,0,6.36492e-06,0,4.11731e-05,0,0.00692862,6.56383e-06,3.58027e-06,0,0.00245805,4.17698e-06,0.00211494,5.96711e-06,0.986597,0.0018331
3625,0,0,5.65297e-06,0,4.12458e-05,0,0.00693138,6.90919e-06,3.14054e-06,0,0.00245674,4.39676e-06,0.00211337,6.07171e-06,0.986603,0.00182779
3626,0,0,6.19058e-06,0,4.21359e-05,0,0.00692706,6.78966e-06,2.99544e-06,0,0.00245107,4.19362e-06,0.00211278,6.58997e-06,0.986612,0.00182842
3627,0,0,6.51648e-06,0,4.30928e-05,0,0.00692828,6.9369e-06,2.73272e-06,0,0.00245377,4.20418e-06,0.00211407,6.72669e-06,0.986603,0.00183092
3628,0,0,6.95935e-06,0,4.23526e-05,0,0.00692416,6.95935e-06,3.18142e-06,0,0.00245049,4.77213e-06,0.00212559,6.76052e-06,0.986596,0.0018323
3629,0,0,6.90719e-06,0,4.24897e-05,0,0.00691263,7.32581e-06,3.34894e-06,0,0.00244724,4.60479e-06,0.00213014,7.1165e-06,0.986598,0.00184024
3630,0,0,7.79074e-06,0,4.19502e-05,0,0.00691359,7.59098e-06,3.39597e-06,0,0.0024385,4.39478e-06,0.00213526,6.19264e-06,0.986612,0.00182923
3631,0,0,7.77999e-06,0,4.24745e-05,0,0.00691158,7.56972e-06,3.36432e-06,0,0.0024425,4.62594e-06,0.00214013,6.3081e-06,0.986612,0.00182157
3632,0,0,8.35148e-06,0,4.2354e-05,0,0.00693014,8.55033e-06,2.78383e-06,0,0.0024438,4.77228e-06,0.00214633,6.95957e-06,0.986583,0.00182301
3633,0,0,8.37446e-06,0,4.18723e-05,0,0.00691437,8.79318e-06,2.93106e-06,0,0.00243655,4.60595e-06,0.00214826,7.32765e-06,0.986607,0.00181956
3634,0,0,7.78668e-06,0,4.1529e-05,0,0.00689481,8.98463e-06,2.99488e-06,0,0.00242845,4.59215e-06,0.00212996,7.18771e-06,0.986654,0.00181949
3635,0,0,7.98791e-06,0,4.09906e-05,0,0.00691248,8.61853e-06,2.7327e-06,0,0.00242685,4.83478e-06,0.00211764,7.14707e-06,0.986658,0.00181262
3636,0,0,8.35228e-06,0,4.03693e-05,0,0.00691151,8.35228e-06,2.78409e-06,1.98864e-07,0.00243469,4.375e-06,0.00211591,6.96023e-06,0.986658,0.00180847
3637,0,0,8.16444e-06,0,4.06128e-05,0,0.00692009,7.95509e-06,2.93082e-06,2.09345e-07,0.00243698,4.60558e-06,0.00211836,6.90837e-06,0.986645,0.00180853
3638,0,0,7.5902e-06,0,3.89497e-05,0,0.00691627,7.39046e-06,2.79639e-06,1.99742e-07,0.00242407,4.59407e-06,0.00211447,6.59149e-06,0.986676,0.00180128
3639,0,0,7.5706e-06,0,3.84839e-05,0,0.00693151,7.15001e-06,2.94412e-06,2.10294e-07,0.00241797,4.83677e-06,0.00212166,6.51913e-06,0.986656,0.00180538
3640,0,0,7.15942e-06,0,3.87802e-05,0,0.00693608,7.35829e-06,2.98309e-06,1.98873e-07,0.00243241,5.17069e-06,0.00212297,6.16506e-06,0.986636,0.00180517
3641,0,0,7.32703e-06,0,3.76819e-05,0,0.006941,7.53638e-06,3.14016e-06,2.09344e-07,0.00242755,5.02425e-06,0.00211814,5.65228e-06,0.986636,0.00181082
3642,0,0,8.39084e-06,0,3.83581e-05,0,0.00695861,7.39193e-06,2.99673e-06,1.99782e-07,0.00244074,4.79477e-06,0.00212868,5.5939e-06,0.98658,0.00182421
3643,0,0,8.41176e-06,0,3.89044e-05,0,0.00694685,7.36029e-06,2.73382e-06,2.10294e-07,0.00243079,5.04705e-06,0.0021286,5.46764e-06,0.98659,0.00183608
3644,0,0,6.96088e-06,0,3.91798e-05,0,0.00694179,7.75641e-06,3.18212e-06,0,0.00241543,4.97206e-06,0.00212068,4.37541e-06,0.986621,0.00183429
3645,0,0,7.11862e-06,0,3.97805e-05,0,0.00694129,7.95611e-06,3.14057e-06,0,0.00241698,4.81554e-06,0.00212721,4.18743e-06,0.986615,0.00183284
3646,0,0,6.59098e-06,0,3.93461e-05,0,0.00693071,7.98906e-06,3.39535e-06,0,0.00242588,4.59371e-06,0.00212409,4.39398e-06,0.986628,0.0018253
3647,0,0,6.30714e-06,0,3.91042e-05,0,0.00692545,7.98904e-06,3.57404e-06,0,0.00242068,4.83547e-06,0.0021213,4.62523e-06,0.986643,0.00182339
3648,0,0,6.76186e-06,0,3.93779e-05,0,0.00693568,7.15962e-06,2.98317e-06,0,0.00241021,4.5742e-06,0.00212581,4.17644e-06,0.986641,0.00182272
3649,0,0,6.90754e-06,0,3.998e-05,0,0.00693789,6.90754e-06,3.13979e-06,0,0.00240843,4.60502e-06,0.0021248,4.18639e-06,0.986638,0.00182547
3650,0,0,7.1922e-06,0,4.03562e-05,0,0.00693328,6.79263e-06,3.39632e-06,0,0.00241758,4.59502e-06,0.0021209,4.19545e-06,0.986651,0.00181104
3651,0,0,7.36235e-06,0,4.03878e-05,0,0.00693891,6.7313e-06,3.576e-06,0,0.00241801,4.62777e-06,0.00211552,4.41741e-06,0.986658,0.00180294
3652,0,0,7.35341e-06,1.98741e-07,4.11393e-05,0,0.006944,7.15467e-06,4.17356e-06,0,0.00244034,4.96852e-06,0.00210288,4.3723e-06,0.986635,0.00180854
3653,0,0,7.11262e-06,2.09195e-07,4.10021e-05,0,0.00694128,7.11262e-06,4.18389e-06,0,0.00244088,5.02067e-06,0.00210366,4.60228e-06,0.986635,0.00180974
3654,0,0,7.19532e-06,1.9987e-07,4.27722e-05,0,0.0069203,6.79558e-06,4.19727e-06,0,0.00244941,4.39714e-06,0.00210423,4.79688e-06,0.986647,0.00180842
3655,0,0,6.73259e-06,2.10393e-07,4.06059e-05,0,0.00692426,6.5222e-06,4.20787e-06,0,0.00245066,4.20787e-06,0.00210835,5.04944e-06,0.986643,0.00180581
3656,0,0,6.75666e-06,1.98725e-07,3.89502e-05,0,0.00691644,6.55794e-06,4.17323e-06,0,0.00245128,3.37833e-06,0.0021043,5.16686e-06,0.986651,0.00181178
3657,0,0,6.90288e-06,2.09178e-07,3.78613e-05,0,0.0069102,6.48453e-06,4.18356e-06,0,0.00244613,3.34685e-06,0.0021035,5.43863e-06,0.98666,0.00181588
3658,0,0,6.99589e-06,1.99883e-07,3.99765e-05,0,0.00689914,6.19636e-06,3.59789e-06,0,0.00244516,3.59789e-06,0.00210416,4.79718e-06,0.986675,0.00181094
3659,0,0,7.36454e-06,2.10416e-07,3.91373e-05,0,0.00691005,6.10205e-06,3.36665e-06,0,0.00243493,3.36665e-06,0.00211215,5.04997e-06,0.986665,0.00181315
3660,0,0,8.34361e-06,1.98657e-07,3.91355e-05,0,0.00689798,6.15838e-06,3.37718e-06,0,0.0024409,3.17852e-06,0.00211491,4.76778e-06,0.986672,0.00180897
3661,0,0,8.78325e-06,2.09125e-07,4.0152e-05,0,0.00689213,6.27375e-06,3.55512e-06,0,0.00244363,3.346e-06,0.00210442,4.80987e-06,0.986684,0.00180893
3662,0,0,8.59548e-06,1.99895e-07,4.11783e-05,0,0.00687358,6.59653e-06,3.39821e-06,0,0.00245231,2.99842e-06,0.00210049,5.39716e-06,0.98671,0.00179545
3663,0,0,8.4173e-06,2.10433e-07,4.14552e-05,0,0.00687378,6.73384e-06,3.36692e-06,0,0.00245428,3.15649e-06,0.00210138,5.26081e-06,0.986709,0.00179268
